僨乕僞宍幃, 2
memo1
x, y, z
110.000000, 2.000000, 31.906849
0.000000, 3.000000, 35.615945
1.000000, 3.000000, 35.598872
2.000000, 3.000000, 35.565552
3.000000, 3.000000, 35.530805
4.000000, 3.000000, 35.495481
5.000000, 3.000000, 35.458770
6.000000, 3.000000, 35.421500
7.000000, 3.000000, 35.383249
8.000000, 3.000000, 35.344449
9.000000, 3.000000, 35.304684
10.000000, 3.000000, 35.264457
11.000000, 3.000000, 35.223625
12.000000, 3.000000, 35.182322
13.000000, 3.000000, 35.140545
14.000000, 3.000000, 35.098735
15.000000, 3.000000, 35.056406
16.000000, 3.000000, 35.014115
17.000000, 3.000000, 34.971756
18.000000, 3.000000, 34.929403
19.000000, 3.000000, 34.887094
20.000000, 3.000000, 34.845185
21.000000, 3.000000, 34.803354
22.000000, 3.000000, 34.761967
23.000000, 3.000000, 34.721015
24.000000, 3.000000, 34.680598
25.000000, 3.000000, 34.640674
26.000000, 3.000000, 34.601646
27.000000, 3.000000, 34.563193
28.000000, 3.000000, 34.525180
29.000000, 3.000000, 34.488125
30.000000, 3.000000, 34.451580
31.000000, 3.000000, 34.415976
32.000000, 3.000000, 34.381414
33.000000, 3.000000, 34.347792
34.000000, 3.000000, 34.314655
35.000000, 3.000000, 34.282935
36.000000, 3.000000, 34.251779
37.000000, 3.000000, 34.222039
38.000000, 3.000000, 34.193280
39.000000, 3.000000, 34.165047
40.000000, 3.000000, 34.138195
41.000000, 3.000000, 34.112405
42.000000, 3.000000, 34.088072
43.000000, 3.000000, 34.064190
44.000000, 3.000000, 34.041778
45.000000, 3.000000, 34.020344
46.000000, 3.000000, 33.999918
47.000000, 3.000000, 33.980432
48.000000, 3.000000, 33.961910
49.000000, 3.000000, 33.944873
50.000000, 3.000000, 33.928839
51.000000, 3.000000, 33.913735
52.000000, 3.000000, 33.899687
53.000000, 3.000000, 33.886576
54.000000, 3.000000, 33.874872
55.000000, 3.000000, 33.881632
56.000000, 3.000000, 33.854056
57.000000, 3.000000, 33.845208
58.000000, 3.000000, 33.837370
59.000000, 3.000000, 33.830517
60.000000, 3.000000, 33.825061
61.000000, 3.000000, 33.820156
62.000000, 3.000000, 33.816662
63.000000, 3.000000, 33.814208
64.000000, 3.000000, 33.812181
65.000000, 3.000000, 33.811646
66.000000, 3.000000, 33.812057
67.000000, 3.000000, 33.813004
68.000000, 3.000000, 33.815417
69.000000, 3.000000, 33.818799
70.000000, 3.000000, 33.822613
71.000000, 3.000000, 33.827942
72.000000, 3.000000, 33.833784
73.000000, 3.000000, 33.840534
74.000000, 3.000000, 33.848296
75.000000, 3.000000, 33.857020
76.000000, 3.000000, 33.866719
77.000000, 3.000000, 33.877406
78.000000, 3.000000, 33.888586
79.000000, 3.000000, 33.900748
80.000000, 3.000000, 33.913801
81.000000, 3.000000, 33.927431
82.000000, 3.000000, 33.942016
83.000000, 3.000000, 33.957563
84.000000, 3.000000, 33.974056
85.000000, 3.000000, 33.991081
86.000000, 3.000000, 34.008590
87.000000, 3.000000, 34.027537
88.000000, 3.000000, 34.046990
89.000000, 3.000000, 34.066902
90.000000, 3.000000, 34.087849
91.000000, 3.000000, 34.109680
92.000000, 3.000000, 34.132072
93.000000, 3.000000, 34.154914
94.000000, 3.000000, 34.178714
95.000000, 3.000000, 34.203036
96.000000, 3.000000, 34.228294
97.000000, 3.000000, 34.254104
98.000000, 3.000000, 34.280339
99.000000, 3.000000, 34.307042
100.000000, 3.000000, 34.334725
101.000000, 3.000000, 34.362960
102.000000, 3.000000, 34.392094
103.000000, 3.000000, 34.421252
104.000000, 3.000000, 34.451377
105.000000, 3.000000, 34.481984
106.000000, 3.000000, 34.513074
107.000000, 3.000000, 34.544668
108.000000, 3.000000, 34.576699
109.000000, 3.000000, 34.609261
110.000000, 3.000000, 34.628984
0.000000, 4.000000, 38.178444
1.000000, 4.000000, 38.170368
2.000000, 4.000000, 38.144978
3.000000, 4.000000, 38.118129
4.000000, 4.000000, 38.090241
5.000000, 4.000000, 38.061893
6.000000, 4.000000, 38.032062
7.000000, 4.000000, 38.001700
8.000000, 4.000000, 37.970331
9.000000, 4.000000, 37.938454
10.000000, 4.000000, 37.905663
11.000000, 4.000000, 37.872232
12.000000, 4.000000, 37.838355
13.000000, 4.000000, 37.803968
14.000000, 4.000000, 37.769583
15.000000, 4.000000, 37.734644
16.000000, 4.000000, 37.699756
17.000000, 4.000000, 37.664322
18.000000, 4.000000, 37.629357
19.000000, 4.000000, 37.593962
20.000000, 4.000000, 37.558974
21.000000, 4.000000, 37.524514
22.000000, 4.000000, 37.490033
23.000000, 4.000000, 37.455515
24.000000, 4.000000, 37.421987
25.000000, 4.000000, 37.388477
26.000000, 4.000000, 37.355877
